review,binary_rating
"El servicio en este hotel fue terrible. El personal de recepción fue grosero y poco servicial, y parecían molestos con el hecho de que hacíamos preguntas y solicitábamos ayuda. También tuvimos problemas con la calidad de la comida en el restaurante del hotel. La selección era limitada y la comida era mediocre. Además, las habitaciones no se correspondían con las imágenes que se muestran en línea. Eran pequeñas, claustrofóbicas y estaban en mal estado. En general, no recomendaría este hotel a nadie. Es una gran decepción.",0
"Mi experiencia en este hotel fue horrible. El nivel de limpieza en las habitaciones deja mucho que desear, había cabellos en las sábanas y no se veían recién lavadas. Además, el servicio de atención al cliente es pésimo, el personal es grosero y poco amable, no atienden tus solicitudes y parecen no importarles los problemas que puedas tener. El desayuno es muy básico y poco variado. Definitivamente no recomendaría este hotel a nadie.",0
"No recomiendo este hotel en absoluto. La habitación estaba sucia y tenía un olor a humedad insoportable. Además, el servicio de limpieza dejó mucho que desear, ya que no cambiaron las toallas durante toda mi estancia. La ubicación es pésima, ya que se encuentra en una zona muy ruidosa y peligrosa de la ciudad. El personal de recepción tampoco fue amable ni atento con nuestras necesidades. Definitivamente, nunca volvería a hospedarme en este lugar.",0
"No recomiendo este hotel en absoluto. La limpieza de la habitación era pobre, encontramos suciedad en varios lugares y las toallas tenían manchas sospechosas. Además, el colchón estaba tan desgastado que sentía que me hundía en él. El personal también era muy poco servicial y parecía más interesado en charlar entre ellos que en atender a los huéspedes. No volvería a quedarme en este lugar.",0
"No recomendaría este hotel para nada. La habitación estaba sucia y olía mal, la cama era dura e incómoda, y parecía que no había sido cambiada en semanas. El personal es muy poco amable y no fue de ayuda en lo absoluto. Además, el desayuno era muy básico y no había muchas opciones. En general, fue una experiencia muy desagradable y no volvería a hospedarme en este hotel nuevamente.",0
"La peor experiencia de hotel que he tenido en mucho tiempo. La habitación tenía un mal olor y estaba sucia, las sábanas viejas y con manchas, el baño también era muy sucio y no había suficiente papel higiénico. El servicio al cliente era terrible, cuando llamé a la recepción para pedir más papel higiénico, me dieron una actitud ruda y me dijeron que tendría que esperar hasta el día siguiente para obtener más. Además, el ruido era constante durante toda la noche, lo que hizo que fuera difícil dormir. En general, no recomendaría este hotel a nadie y definitivamente no volveré a reservar allí.",0
"Mala experiencia en el hotel, desde el proceso de reserva hasta la salida. La habitación no estaba lista a tiempo y el personal no fue muy amable al respecto. La limpieza en la habitación era deficiente, encontramos cabellos en las sábanas y el baño estaba sucio. El desayuno era mediocre y el personal del restaurante era muy lento y poco atento. Además, tuvimos problemas con el wifi durante toda nuestra estancia. Definitivamente no volvería a alojarme aquí.",0
"No recomiendo este hotel en absoluto. El servicio de limpieza es muy malo, la habitación estaba sucia y tuve que pedir varias veces que la limpiaran adecuadamente. Además, el personal de recepción es poco amable y poco servicial. El desayuno es muy limitado y básico. No hay suficientes opciones para los huéspedes y la calidad de los alimentos es mediocre. En resumen, hay mejores opciones de hospedaje en la zona y definitivamente no regresaría a este hotel.",0
"No recomiendo para nada este hotel. Lo que empezó como un fin de semana relajado se convirtió en una pesadilla. Las habitaciones estaban sucias, la cama y las almohadas eran incómodas. El ruido del tráfico era insoportable, no pude dormir en toda la noche. El personal no era amable y el servicio de habitación tardó una eternidad en llegar. La comida en el restaurante estaba pasada y era demasiado cara para la calidad que se ofrecía. En definitiva, hay muchos otros hoteles en la zona que ofrecen una mejor experiencia de hospedaje.",0
"La peor experiencia hotelera que he tenido en mi vida. Las imágenes publicadas en línea del hotel son completamente diferentes a la realidad. La habitación que me asignaron olía a humedad y estaba en pésimas condiciones. La cama tenía manchas y las paredes estaban sucias. Asimismo, el aire acondicionado no funcionaba correctamente y hacía un ruido ensordecedor toda la noche. Además, el personal de recepción fue grosero y poco servicial al tratar de solucionar los problemas que surgieron durante mi estadía. El desayuno que ofrecen es mediocre y el servicio en el restaurante es pésimo. No recomiendo este hotel en absoluto. No vale la pena el dinero que pagas por una experiencia tan decepcionante.",0
"Mi estancia en este hotel fue un completo desastre. La limpieza dejaba mucho que desear, las sábanas tenían manchas y había cabellos en la ducha. Además, el personal de recepción era poco amable y parecía no tener interés en ayudar en nada. Asimismo, el servicio de habitaciones era muy malo, tardaron más de una hora en traerme mi comida y cuando llegó estaba fría. El peor hotel en el que me he alojado en mucho tiempo. No lo recomendaría a nadie.",0
"Pésima experiencia, no recomendaría este hotel a nadie. La habitación estaba sucia y descuidada, con manchas en las sábanas y baño sin limpiar. Además, el servicio de internet era intermitente y el personal de recepción no pudo solucionar el problema. Las instalaciones comunes, como el gimnasio y la piscina, estaban en mal estado y no parecía que se les hubiera dado mantenimiento en mucho tiempo. La comida del restaurante era mediocre y cara. Sin duda alguna, hay opciones mucho mejores en la ciudad y no volvería a hospedarme aquí.",0
"No recomendaría este hotel, tuve una experiencia terrible. Desde la llegada, el personal fue desagradable y poco servicial, parecía que no les importaba en absoluto mi estadía. Las habitaciones eran pequeñas y sucias, con pelusas por todas partes. El aire acondicionado no funcionaba correctamente y la habitación estaba muy caliente durante toda la noche. El desayuno que ofrecían era muy limitado y la comida estaba mal preparada. Además, el hotel se encuentra en una zona ruidosa y poco segura. Definitivamente no volveré a este hotel y no lo recomendaría a nadie.",0
"No recomendaría este hotel en absoluto. La habitación parecía no haber sido limpiada en semanas, la cama estaba hecha de forma descuidada y las sábanas tenían manchas. El baño estaba tan sucio que preferimos usar el baño de la recepción. Además, no había agua caliente en la ducha. El personal parecía no estar interesado en solucionar nuestros problemas y parecían molestos cuando les pedimos ayuda. El restaurante era muy caro y la comida estaba fría y sin sabor. Definitivamente no volveré a este hotel.",0
"La atención al cliente en este hotel es pésima. El personal es grosero y poco amable. No hay esfuerzo por hacer sentir a los huéspedes cómodos o bienvenidos. La limpieza es regular, encontré cabellos en mi cama y manchas en el baño. Además, el desayuno es muy básico y sin variedad. El precio que cobran es excesivo para el servicio que ofrecen. Definitivamente no volvería a hospedarme aquí.",0
"El servicio del hotel es deplorable, el personal no tiene la menor idea de cómo tratar a los huéspedes. Desde el momento del check-in, se nos hizo esperar más de una hora para asignarnos una habitación, sin ofrecernos ninguna bebida o amenidad mientras esperábamos. La limpieza de la habitación es también cuestionable, encontramos varios cabellos en la ducha y la cama no estaba bien tendida. Además, el aire acondicionado no funcionaba adecuadamente, lo que hizo que pasáramos una noche incómoda de mucho calor. El buffet del desayuno era de mala calidad y no se repuso con regularidad. En resumen, ha sido una experiencia decepcionante y no recomendaría este hotel a nadie.",0
"No recomendaría este hotel a nadie. Saqué una habitación por tres noches y desde el primer día tuve problemas. El aire acondicionado no funcionaba correctamente y hacía mucho ruido. Además, el colchón de la cama estaba muy duro y no pude dormir bien. Al pedir una solución a estos problemas, el personal fue poco amable y poco efectivo. También tuve problemas con la limpieza, encontré bichos en el baño y en la cama. El desayuno fue escaso y de baja calidad. La única cosa positiva es la ubicación, pero definitivamente hay mejores opciones alrededor. No lo recomiendo en absoluto.",0
"El servicio al cliente de este hotel es terrible. No solo tuve problemas con mi reservación, sino que el personal era extremadamente grosero y poco servicial cuando intenté resolver el problema. La habitación en sí también dejó mucho que desear, con la limpieza siendo cuestionable en el mejor de los casos. No recomendaría este hotel a nadie.",0
"Mi experiencia fue terrible en este hotel. Desde el check-in, el personal fue grosero y poco servicial. En la habitación, encontramos cucarachas y la limpieza dejaba mucho que desear. Además, la habitación era extremadamente ruidosa, se escuchaban todos los ruidos exteriores y no pudimos descansar bien en toda la noche. La comida en el restaurante era de mala calidad y el servicio era lento e ineficiente. Definitivamente no recomendaría este hotel a nadie.",0
"Mi experiencia en este hotel fue muy mala, las instalaciones están descuidadas y sucias. La habitación que me dieron estaba llena de manchas en las paredes y el baño no parecía haber sido limpiado en semanas. Además, en la noche no pude dormir bien por el ruido del aire acondicionado que estaba malogrado y hacía mucho ruido. El personal del hotel tampoco fue muy amable y parecía que no tenían interés en solucionar los problemas. Definitivamente no volveré a hospedarme en este hotel y no lo recomiendo a nadie.",0
"Mi experiencia en este hotel fue muy mala. A pesar de que había reservado una habitación específica y confirmado la reserva varias veces, al llegar me dijeron que no había habitaciones disponibles. Me ofrecieron una habitación muy diferente a la que había reservado y con peores condiciones, pero al preguntar por una posible compensación o descuento, el personal simplemente ignoró mis preguntas y se comportó de manera muy poco profesional. Además, la habitación estaba sucia y mal mantenido, con manchas en las cortinas y moho en el baño. No recomendaría este hotel en absoluto.",0
"La habitación estaba sucia y mal olorosa, los baños no habían sido limpiados adecuadamente y el inodoro no funcionaba correctamente. La cama estaba llena de manchas y la ropa de cama parecía sucia. Además, el personal del hotel era muy poco servicial y poco amable, parecían estar molestos cuando les hacía alguna pregunta o solicitaba algún servicio. El restaurante del hotel también dejaba mucho que desear, la comida era de mala calidad y carecía de opciones vegetarianas. Definitivamente no recomendaría este hotel a nadie y no volveré a alojarme allí en el futuro.",0
"Mi experiencia en este hotel no fue nada agradable. Desde el momento en que llegué, la recepcionista fue muy poco amable y parecía que me estaba haciendo un favor al recibirme. La habitación estaba muy sucia y con mal olor, el baño estaba en pésimas condiciones y no tenía ni siquiera shampoo. Para rematar, el desayuno era de muy baja calidad y el personal del restaurante parecía no tener interés en atender a los huéspedes. Definitivamente no volvería y no lo recomendaría a nadie.",0
"La peor experiencia en un hotel que he tenido. Las habitaciones son viejas y sucias. El baño olía mal y el agua estaba fría. El servicio al cliente es terrible, nadie se preocupó por solucionar los problemas que teníamos. Incluso después de quejarnos varias veces, nadie hizo nada al respecto. No recomendaría este hotel a nadie.",0
"El servicio de limpieza es pésimo, no se preocupan por cambiar las toallas o las sábanas a pesar de haberlo solicitado al menos una vez al día. La habitación estaba sucia y con mal olor, lo que dejó una mala impresión desde el principio. Además, el personal en recepción no fue nada amable y no resolvieron nuestras dudas y problemas de manera efectiva. No recomendaría este hotel a ninguna persona.",0
"Pésima experiencia en este hotel. La habitación estaba sucia y maloliente con manchas en las sábanas y cortinas. El baño ni siquiera tenía papel higiénico y faltaban toallas. El personal de recepción parecía desinteresado y poco dispuesto a ayudar con las quejas. Además, el gimnasio y la piscina parecían estar en mal estado y no se habían limpiado en mucho tiempo. Definitivamente no recomendaría este hotel a nadie.",0
"No recomendaría este hotel en absoluto. La habitación estaba sucia y mal mantenida. El baño tenía moho en las paredes y el aire acondicionado hacía un ruido terrible. Además, el personal del hotel no estaba dispuesto a ayudar a solucionar los problemas y parecían estar enojados todo el tiempo. También me cobraron por servicios que, según la descripción del hotel, se suponía que eran gratuitos. En general, fue una experiencia muy decepcionante y no volvería a hospedarme en este hotel nunca más.",0
"Mala experiencia, sin duda no volvería a este hotel. La limpieza de la habitación era deficiente, las sábanas y toallas parecían haber sido usadas antes de mi llegada. El personal de recepción no fue nada amable y no respondió a mis preguntas adecuadamente. Además, no hay suficientes plazas de estacionamiento y tuve que aparcar en una calle cercana donde no me sentí segura. No hay Wi-Fi gratis y ni siquiera en la zona de la piscina llega la señal. La ubicación es mala, lejos del centro y con poco que hacer en los alrededores. Totalmente decepcionada con la estancia en este hotel.",0
"Decepcionante experiencia de hospedaje. El hotel está en necesidad urgente de renovación, se nota en los muebles y la decoración que están pasados de moda y desgastados. La limpieza tampoco fue buena, encontré cabellos en la regadera y en la cama. El personal no fue muy amable ni servicial, parecían desinteresados en atender a los huéspedes. Además, el precio que pagué por la habitación no se justificó en absoluto por la calidad del servicio y las instalaciones ofrecidas. No lo recomendaría, hay mejores opciones en la zona.",0
"Decepcionante experiencia en este hotel. La habitación estaba sucia y desordenada, con cabellos en la ducha y polvo en los muebles. El servicio de limpieza no se preocupa por hacer un buen trabajo. Además, la conexión Wi-Fi es muy mala y casi no funciona. No recomiendo este hotel para nada.",0
"Mala experiencia, No recomiendo este hotel en absoluto. La habitación estaba llena de polvo y pelos en el baño. Además, el personal del hotel fue realmente grosero y poco servicial. Solicité una toalla adicional y me ignoraron completamente. El desayuno fue pobre y con opciones limitadas. El hotel no cumple con los estándares de limpieza y cuidado de sus huéspedes. Evite este hotel a toda costa.",0
"Mi experiencia en este hotel fue terrible. A pesar de que reservé una habitación con vista al mar, me dieron una con vista al parking. Cuando pedí un cambio de habitación, me dijeron que no había habitaciones disponibles. La habitación en la que me quedé estaba claramente sucia, las sábanas estaban manchadas y el baño tenía un olor muy desagradable. Además, el personal era completamente incompetente y sin ganas de trabajar. Cuando intenté hacer una reserva para la cena, la persona que me atendió era extremadamente grosera y me dijo que no podía conseguirme una reserva, aunque el restaurante estaba casi vacío. Finalmente, pasé una noche sin dormir, ya que había tanto ruido en el hotel que era imposible dormir. Definitivamente no recomendaría este hotel a nadie.",0
"Servicio pésimo, la recepcionista fue muy desagradable y poco servicial. El personal del hotel parece que no les importa la satisfacción del cliente, no tuvimos agua caliente durante nuestra estancia y cuando lo reportamos nos dijeron que no se podía hacer nada al respecto. La limpieza de las áreas comunes y las habitaciones deja mucho que desear, encontramos suciedad y polvo en todos lados. Además, el ruido de la calle y de otras habitaciones es insoportable, no pudimos descansar en toda la noche. Definitivamente no es un hotel para recomendar.",0
"Horrible servicio, no vuelvo nunca más a este hotel. La habitación estaba sucia y había cucarachas en el baño. Cuando llamamos a la recepción para quejarnos, tardaron una eternidad en enviar alguien a limpiar y aun así no lo hicieron bien. Además, el personal parecía estar molesto cuando les pedíamos algo y nos trataban con indiferencia. La comida del restaurante tampoco era buena y los precios muy altos. Totalmente decepcionado con mi estadía en este hotel.",0
"La limpieza del hotel deja mucho que desear, encontré cabellos en la ducha y en la cama. El personal no es muy amable y no parecen estar interesados en ayudar. La comida del restaurante es mediocre y bastante cara para lo que ofrece. Definitivamente no volvería a quedarme en este hotel.",0
"Horrível estadia. O quarto estava sujo e empoeirado, as cortinas estavam rasgadas e havia cabelos no banheiro. O ar-condicionado não funcionava e o quarto estava quente e abafado. A comida servida no restaurante era de qualidade ruim e o serviço era péssimo. Além disso, o hotel estava localizado em uma área barulhenta e insegura. Não recomendo este hotel a ninguém.",0
"No recomiendo este hotel. La habitación estaba sucia, el baño tenía moho y las toallas estaban sucias. Cuando pedí que limpiaran la habitación, el personal tardó horas en hacerlo y solo lo hicieron superficialmente. La comida del restaurante era decepcionante y, sobre todo, muy cara. Además, la ubicación del hotel no es buena, está en una zona bastante peligrosa y ruidosa durante la noche. Definitivamente, no volveré a hospedarme aquí.",0
"Peor lugar en el que he estado, no lo recomiendo para nada. La habitación estaba sucia y llena de polvo, me daba la sensación de que no se limpiaba hace semanas. Además, las paredes son tan delgadas que podía escuchar los ruidos de las habitaciones contiguas y del pasillo toda la noche. La cama era tan incómoda que me desperté con dolor de espalda todas las mañanas. El personal no era amable ni servicial, no se preocuparon en absoluto por hacer de mi estadía una experiencia positiva. La ubicación del hotel también es mala, muy lejos de cualquier atracción turística y difícil de encontrar si no estás familiarizado con la zona. En resumen, evita este hotel a toda costa.",0
"Mi estancia en el Fiesta Americana fue una verdadera pesadilla. Desde la llegada, el personal de recepción fue poco amable y no estaba dispuesto a ayudar. La habitación estaba sucia y descuidada, con manchas en las sábanas y toallas. Además, el ruido de la calle era totalmente insoportable, lo que hizo que fuera imposible dormir adecuadamente durante mi estadía. El restaurante del hotel era caro y la calidad de la comida era pobre. Definitivamente no volvería a hospedarme en este hotel y no lo recomendaría a nadie más.",0
"El servicio en este hotel es simplemente terrible. No hay nadie dispuesto a ayudar, los empleados parecen estar siempre con prisa y no te hacen sentir bienvenido en absoluto. La limpieza de las habitaciones deja mucho que desear, encontré pelos en las sábanas y la bañera estaba muy sucia. También me cobraron por una noche extra que no había reservado, y cuando les pedí que lo arreglaran, dijeron que no podían hacer nada al respecto. Definitivamente no volveré a este hotel y no lo recomendaría a nadie más.",0
"La limpieza en las habitaciones deja mucho que desear. Al llegar a mi habitación noté que había mucho polvo acumulado en las mesas y en el piso. Además, encontré algunas manchas en las sábanas y el baño no se veía muy limpio. Demoraron en solucionar el problema y tuve que solicitar varias veces que limpiaran la habitación. El servicio en general es lento y poco atento. Realmente no recomendaría este hotel.",0
"Decepcionado con mi estadía en este hotel. La habitación que me asignaron estaba muy sucia y el baño tenía un olor desagradable. Hice la queja ante la recepción y aunque prometieron solucionarlo, no hicieron nada al respecto. La cama era muy incómoda y las sábanas y toallas estaban viejas y gastadas. El personal del hotel no era muy amable y parecía que no les importaba mucho mi problema. Además, la ubicación del hotel no es muy buena, ya que se encuentra en un barrio bastante ruidoso y peligroso. Definitivamente no volveré a hospedarme en este lugar.",0
"Pesadilla de ruido, no pude dormir en toda la noche debido al ruido proveniente de la autopista cercana y de otros huéspedes alrededor. Las ventanas no están insonorizadas en lo más mínimo. También había un insecto muerto en mi habitación cuando llegué y el personal parecía no importarle cuando se lo señalé. La cama no era cómoda y las sábanas no estaban lo suficientemente limpias. El personal parecía desinteresado y poco servicial durante toda mi estancia. Este hotel realmente arruinó mi viaje.",0
"La limpieza es deficiente, encontré cabellos en la ducha y basura debajo de la cama. El agua de la regadera salía con poca presión y no se podía regular bien la temperatura. Además, la ubicación no es buena, está en una zona bastante ruidosa y de difícil acceso. No recomendaría este hotel.",0
"Nuestra estancia en el hotel fue una pesadilla. El cuarto era oscuro y sin ventilación, con olores desagradables. Las sábanas tenían manchas y el baño no estaba limpio. El personal era grosero e incompetente, tardaron horas en solucionar un problema con el agua caliente. Además, la zona en la que se encuentra el hotel es peligrosa y ruidosa durante toda la noche. No recomendaría este hotel bajo ninguna circunstancia.",0
"La experiencia en este hotel fue terriblemente decepcionante. Todas las fotos que muestran en su sitio web son impresionantes, pero en la vida real, el hotel se ve viejo, descuidado y sucio. La habitación estaba llena de polvo y tenía un olor extraño, la cama parecía vieja y desgastada, y los muebles también se veían anticuados y desgastados. Además, la atención al cliente deja mucho que desear. El personal de recepción fue poco amable y poco dispuesto a ayudar. No volvería a este hotel nunca más, y mucho menos lo recomendaría a nadie.",0
"El hotel tiene una ubicación privilegiada, pero eso no compensa lo sucio y descuidado que está. Se nota falta de mantenimiento en las áreas comunes, el elevador tarda mucho en llegar y cuando lo hace, se siente inseguro. La habitación no estaba limpia, había cabellos en la ducha y tela de araña en las esquinas. No dormimos bien debido al ruido del tráfico y la mala insonorización. El desayuno es muy básico y no hay muchas opciones. Definitivamente no volvería a hospedarme aquí.",0
"Higiene y limpieza deficientes, el hotel está en pésimas condiciones de higiene y limpieza. Las toallas de baño y las sábanas estaban manchadas y la habitación olía mal. El baño estaba lleno de moho y la ducha tenía acumulación de suciedad. Pedí que limpiaran de nuevo la habitación, pero el personal no hizo nada al respecto. Además, el desayuno era muy malo y el personal del hotel no era servicial en absoluto. No recomendaría este hotel en absoluto.",0
"El servicio en el hotel es simplemente terrible. El personal parece estar aburrido y desinteresado en atender a los huéspedes. En mi caso, tuve un problema en la habitación y tuve que llamar varias veces a recepción para solucionarlo, y aún así no se resolvió hasta el día siguiente. Además, el desayuno buffet es muy limitado y la calidad de los alimentos es bastante mala. El edificio también está bastante viejo y descuidado, con alfombras desgastadas y paredes sucias. Definitivamente no volveré a hospedarme aquí.",0
"Pesima experiencia, el servicio de limpieza nunca pasó por mi habitación durante toda mi estancia, a pesar de haber informado al personal en la recepción. La señal de internet es extremadamente débil y se desconecta constantemente, lo que hace imposible realizar el trabajo necesario. El estacionamiento es un desastre, hay muy pocos espacios y están mal diseñados, lo que hace que sea difícil estacionar y maniobrar. Además, el aire acondicionado hace mucho ruido y no funciona adecuadamente. Definitivamente no recomendaría este hotel a nadie.",0
"Pesadilla de hotel, me arrepiento de haber reservado aquí. La habitación estaba sucia y olía a humedad. Las sábanas y toallas estaban manchadas y había cabello en la ducha. También había cucarachas en la habitación. El personal no fue útil cuando se les informó del problema. El desayuno estaba mal preparado y los alimentos parecían viejos. Definitivamente no recomendaría este hotel a nadie y no volveré a hospedarme aquí.",0
"Mi experiencia en este hotel fue deplorable. Desde que llegamos al lobby, nos recibieron con una actitud poco amistosa por parte del personal de recepción. Nuestra habitación estaba en malas condiciones, con una cama incómoda e incluso las sábanas estaban manchadas. También encontramos problemas con el aire acondicionado, el cual no funcionaba a pesar de haberlo reportado en recepción varias veces. Además, el ruido proveniente de otros huéspedes y de la calle era insoportable durante toda la noche, lo que dificultó nuestro sueño. El hotel no ofrece opciones de comida vegetariana en su menú, lo que fue decepcionante para mi acompañante y yo. Lo peor fue la poca disposición del personal para solucionar nuestros problemas. Nos sentimos completamente ignorados y desatendidos. En resumen, este hotel está muy por debajo de lo que se espera de un establecimiento de su tipo y no lo recomendaría en absoluto.",0
"Me decepcionó completamente el servicio del hotel. La habitación estaba sucia y no habían limpiado el baño correctamente. Además, las toallas parecían viejas y desgastadas. El personal de recepción era poco amable y poco eficiente, había largas filas para el check-in y check-out. También me cobraron de más por un servicio de minibar que nunca pedí. Definitivamente no regresaría a este hotel.",0
"Pésima experiencia en este hotel. No nos proporcionaron las habitaciones que habíamos reservado a pesar de haber hecho la reserva con antelación. El personal de recepción no fue nada amable para solucionar el problema y nos tuvimos que quedar en habitaciones peores. Además, el servicio de limpieza dejó mucho que desear, no cambiaron las toallas sucias y la habitación estaba llena de polvo. Definitivamente no volveré a hospedarme en este hotel y no lo recomiendo.",0
"No recomiendo este hotel. Me hospedé aquí por una noche y fue una experiencia terrible. El servicio al cliente es pésimo, el personal es grosero y poco amable. El cuarto estaba sucio y maloliente. Había manchas en las sábanas y el baño estaba asqueroso. Además de eso, la ubicación no es nada buena y no hay nada interesante cerca del hotel. El precio que pagué definitivamente no valió la pena. No vuelvo a hospedarme aquí de nuevo.",0
"No recomendaría este hotel a nadie. La limpieza es horrible, encontré cabellos de otras personas en la habitación y el baño, y la ropa de cama tenía manchas sospechosas. Además, el personal fue grosero y poco servicial, y parecían no tener interés en hacer que mi estadía fuera agradable. La ubicación es mala, está en una zona peligrosa y no hay mucho por hacer cerca. Definitivamente hay mejores opciones de alojamiento en la ciudad.",0
"La atención al cliente es pésima en este hotel. El personal es poco amable y parece que les molesta ofrecer cualquier tipo de servicio. Me sentí como si estuviera incomodando en todo momento. Además, la habitación que me asignaron olía mal y había moho en las paredes del baño. Tampoco había suficiente luz en la habitación. En general, no recomendaría este hotel a nadie.",0
"La experiencia en este hotel fue decepcionante desde el principio. El personal de recepción fue poco amable al momento de hacer el check-in y no nos explicaron correctamente los servicios que ofrecían. La habitación tenía un fuerte olor a humedad y las sábanas parecían no haber sido cambiadas. La limpieza del cuarto dejaba mucho que desear y las toallas estaban desgastadas y amarillentas. El desayuno tenía muy poca variedad y la calidad de los alimentos era mediocre. En general, es un hotel que no cumple con las expectativas para el precio que cobran. No volveré a hospedarme aquí y no lo recomendaría a nadie.",0
"La peor experiencia de hotel que he tenido. El servicio al cliente fue pésimo, el personal era grosero y poco servicial. La habitación estaba sucia, había manchas en la ropa de cama y en el baño. El aire acondicionado estaba roto y no se arregló durante toda mi estancia de cuatro días. La comida del restaurante era de mala calidad y muy cara. Pedí hablar con el gerente para quejarme, pero nunca pude encontrar a nadie dispuesto a ayudar. No recomiendo este hotel a nadie y nunca volveré a quedarme aquí.",0
"Mi experiencia en este hotel fue terrible. A pesar de haber reservado con anticipación y confirmado mi llegada, tuve que esperar más de una hora para que mi habitación estuviera lista. Además, cuando finalmente llegué a mi habitación, ésta tenía un olor desagradable y la limpieza dejaba mucho que desear. Las cortinas estaban manchadas y en las paredes había humedad. El personal del hotel fue poco amable y parecía no importarle en absoluto la comodidad de los huéspedes. No recomendaría este hotel a nadie y, de hecho, evitaría hospedarme aquí en el futuro.",0
"El peor hotel en el que he estado. El personal es grosero e ineficiente. Las habitaciones son pequeñas y sucias, con un olor a humedad insoportable. Las toallas parecen haber sido usadas por semanas y la ropa de cama no es mejor. Ni siquiera se molestaron en hacer la cama o limpiar la habitación durante mi estadía. Además, el ruido de la construcción alrededor del hotel es ensordecedor. No recomendaría en absoluto alojarse aquí.",0
"El hotel es una experiencia desagradable desde el momento en que entras. El olor a humedad y la falta de mantenimiento es sorprendente. Las habitaciones no son cómodas y están mal equipadas. La peor parte es el servicio al cliente, el personal parece desinteresado y poco amable, es como si no les importara si tienes una buena estadía o no. Ni siquiera intentaron solucionar los problemas que tuve durante mi estancia. No recomendaría este hotel a nadie.",0
"Mi experiencia en este hotel fue muy decepcionante. La limpieza dejaba mucho que desear, la habitación estaba sucia y desordenada. El servicio era terrible, tuve que repetir varias veces mis pedidos de servicio a la habitación y nunca llegaban a tiempo. Además, el personal era poco amable y no parecían estar muy motivados en su trabajo. Definitivamente no regresaría a este hotel y no lo recomendaría a nadie.",0
"El servicio en general deja mucho que desear, desde la recepción hasta el personal del aseo. Las habitaciones son muy básicas, la decoración es antigua y poco acogedora. Además, la limpieza deja mucho que desear, encontramos polvo y pelo en la bañera. El restaurante es de baja calidad y muy caro en comparación con otros lugares de la zona, la comida deja mucho que desear y el servicio es lento y poco atento. No recomendaría este hotel a nadie.",0
"La limpieza es un punto muy flojo en este hotel, encontré cabellos en la ducha y manchas en los muebles de la habitación. El servicio de habitaciones faltó a mi pedido y tuve que llamar varias veces para que me trajeran lo que pedí. El desayuno buffet es muy básico y no ofrece muchas opciones saludables. La ubicación del hotel tampoco es muy conveniente ya que está alejado de los principales puntos turísticos de la ciudad. No recomendaría este hotel a otros viajeros.",0
"Pesima experiencia, no recomiendo este hotel en lo absoluto. La habitación estaba sucia y olía mal, como si no hubieran limpiado en semanas. La cama tenía manchas y la ropa de cama estaba rota. El baño tenía moho en las paredes y el inodoro estaba sucio. La calidad del servicio era horrible, el personal era grosero y poco servicial. El desayuno era muy limitado y de mala calidad. No vale la pena pagar por una experiencia tan desagradable.",0
"No recomiendo este hotel en absoluto. Las habitaciones son pequeñas y viejas, además de estar muy mal mantenidas. El baño estaba muy sucio y lleno de moho, la cortina estaba rota y no se cerraba completamente. No había toallas suficientes y las que había estaban manchadas. El aire acondicionado no funcionaba adecuadamente y hacía mucho ruido. El servicio en el restaurante era muy lento y la comida no estaba buena. La calidad del servicio en general es muy mala, el personal no estaba dispuesto a ayudar y se mostraba indiferente ante nuestras quejas. Definitivamente no regresaremos y no lo recomendaría a nadie.",0
"Este hotel es una decepción total. Las habitaciones son pequeñas, anticuadas y están sucias. Encontré una cucaracha en mi habitación y la recepcionista no mostró ninguna preocupación al respecto. El aire acondicionado no funcionaba correctamente, lo que hizo que la habitación fuera muy caliente y húmeda. Además, el ruido del tráfico fuera del hotel es insoportable. El personal del hotel es poco amable y no están dispuestos a hacer nada para hacer que su estancia sea agradable. No recomendaría este hotel a nadie. Es una pérdida de tiempo y dinero.",0
"Mala experiencia, no recomendaría este hotel a nadie. El personal es muy desatento y poco amable. Las habitaciones son muy pequeñas y además, no están bien limpias. La comida del restaurante está sobrevalorada y de pésima calidad. Aunque el hotel tiene una buena ubicación, la falta de mantenimiento y cuidado hacen que la estancia sea incómoda y decepcionante. No volveré a hospedarme aquí.",0
"Mi estancia en este hotel fue terrible. Desde el momento en que llegué, el personal fue poco amable y poco servicial. El check-in fue lento y tedioso, y la habitación en la que me alojé estaba muy sucia y mal mantenida. La cama tenía pelos en las sábanas, el baño estaba lleno de moho y la cortina de la ducha estaba rota. Además, el ruido de la calle y los huéspedes borrachos en el pasillo hicieron que mi estancia fuera aún más incómoda. Definitivamente no recomendaría este hotel a nadie.",0
"Mi experiencia en este hotel fue decepcionante desde el principio. La habitación que me dieron estaba sucia y olía a humedad. Al pedir un cambio de habitación, el personal fue poco amable y tardó más de una hora en atender mi solicitud. Además, durante toda mi estancia tuve problemas con el servicio de internet, que era muy lento y se desconectaba constantemente. El desayuno incluido en mi reservación fue una gran decepción, ya que la comida estaba fría y de mala calidad. No recomendaría este hotel a nadie, ya que no cumple con los estándares de calidad y servicio que se esperan de un establecimiento de este tipo.",0
